;Unnamed: 0;Area_Plantio;Perc_Falha;Perc_Infest_Inv;Ciclo;CD_CLAS_DECL;QT_IDMIN_PLA;QT_IDMAX_PLA;CD_SIST_PLAN;Variedade;Estagio;Data_Plantio;Ambiente;Ph;Mo;P;K;Ca;Mg;H_al;Al;S;Na;Sb;Ctc;V;VM;CORR_T;FERT_KG;FERT_L;FUNG_L;HERB_KG;HERB_L;INSET_KG;INSET_L;RESI_M3;RESI_T;Temp_Med;Temp_max;Temp_min;UR_med;UR_max;Ur_min;Vel_vento_ms;Rad_Solar_MJm2;Chuva;EPT_mm;dia;mes;ano
2135;2135;5.56;0.001;0.1963;Inverno;1;12;15;6;RB966928;Cana Planta - 18 m;04/04/2017;mD;5.55;9.5;52.5;3.175;44.35;26.7;23.675;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;1.0;0.97;1.0;0.97;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2136;2136;9.46;0.0028;0.0008;Inverno;1;12;15;6;RB966928;Descanso;04/04/2017;mD;5.55;9.5;52.5;3.175;44.35;26.7;23.675;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;1.0;0.98;1.0;0.97;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2137;2137;20.19;0.0228;0.0017;Inverno;2;12;15;6;RB867515;Cana Planta - 18 m;01/04/2017;C;6.0;25.0;43.0;7.935;73.965;43.78;15.5;0.17;0.0;0.0;125.68;141.0;89.0;6.29;0.0;0.0;0.0;1.0;1.03;1.05;1.0;0.0;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2138;2138;21.35;0.0553;0.004;Inverno;2;12;15;6;RB867515;Descanso;01/07/2017;C;4.85;16.5;15.0;4.055;47.635;17.045;29.5;1.225;0.0;0.0;68.735;98.5;69.5;6.8;0.0;0.0;0.0;0.98;1.03;1.03;1.02;1.06;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2139;2139;2.28;0.0585;0.0;Inverno;2;12;15;6;RB867515;Descanso;03/04/2017;C;4.45;15.5;5.0;1.19;34.16;17.66;36.0;5.185;0.0;0.0;53.01;89.0;59.0;5.92;0.0;0.0;0.0;0.98;1.03;1.05;1.02;1.06;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2140;2140;10.32;0.0017;0.0809;Inverno;2;12;15;6;RB867515;Descanso;18/10/2017;mD;6.2;26.5;35.0;4.555;83.745;65.795;17.5;0.13;0.0;0.0;154.095;171.5;89.5;6.57;0.0;1.09;0.0;1.0;0.0;1.01;1.0;1.0;1.07;1.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2141;2141;6.2;0.0007;0.0343;Inverno;2;12;15;6;RB867515;Descanso;18/05/2017;mE;5.25;24.5;10.5;7.24;58.63;20.08;27.0;0.235;0.0;0.0;85.95;113.0;75.5;6.4;0.0;0.0;0.95;0.0;0.0;1.03;0.0;0.0;1.11;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2142;2142;10.58;0.0224;0.0872;Inverno;1;12;15;6;RB867515;Descanso;19/10/2017;E;4.7;17.0;14.0;7.985;43.26;10.015;33.0;0.71;0.0;0.0;61.26;94.0;64.5;;0.0;0.0;0.0;1.09;0.0;1.02;1.09;1.05;1.11;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2143;2143;1.0;0.0001;0.193;Inverno;2;12;15;6;RB867515;Descanso;17/05/2017;mE;6.0;39.5;1153.0;8.8;114.055;44.39;15.5;0.025;0.0;0.0;167.245;183.0;90.5;5.72;0.0;0.0;0.0;0.0;0.0;1.02;0.0;0.0;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2144;2144;14.5;0.0809;0.0242;Inverno;2;12;15;3;RB855156;Descanso;18/05/2017;mB;4.85;19.0;18.5;1.35;24.415;15.96;38.0;1.135;0.0;0.0;41.725;79.5;51.5;;0.0;0.0;0.0;1.0;0.0;1.0;1.02;1.02;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2145;2145;22.88;0.1383;0.0033;Inverno;1;12;15;6;CV7870;Descanso;17/05/2017;mG;6.25;28.0;70.5;3.395;105.735;78.13;13.5;0.305;0.0;0.0;187.26;201.0;92.5;5.81;0.0;0.0;1.45;1.02;1.03;0.91;1.02;1.0;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2146;2146;2.06;0.0148;0.1387;Inverno;2;12;15;6;CV7870;Descanso;27/06/2017;mG;5.65;22.0;90.0;14.95;84.125;25.71;20.5;0.185;0.0;0.0;124.785;145.5;85.5;;0.0;1.0;0.0;1.03;1.04;1.01;1.1;1.09;1.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2147;2147;6.31;0.0065;0.1274;Inverno;1;12;15;6;CV7870;Descanso;27/06/2017;mG;5.65;22.0;90.0;14.95;84.125;25.71;20.5;0.185;0.0;0.0;124.785;145.5;85.5;;0.0;1.0;0.0;1.1;1.04;1.01;1.09;1.09;1.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2148;2148;10.05;0.01;0.1874;Inverno;1;12;15;6;RB867515;Descanso;27/06/2017;mA;5.6;21.5;73.5;14.54;78.56;26.39;22.0;0.205;0.0;0.0;119.49;141.5;84.0;;0.0;1.0;0.0;1.09;1.04;1.01;1.09;1.09;1.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2149;2149;12.49;0.0052;0.0879;Inverno;1;12;15;6;CV7870;Descanso;11/05/2017;mA;5.6;21.5;73.5;14.54;78.56;26.39;22.0;0.205;0.0;0.0;119.49;141.5;84.0;;0.0;1.0;0.0;1.08;1.04;1.01;1.08;1.08;1.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2150;2150;10.27;0.0053;0.1311;Inverno;1;12;15;6;CV7870;Descanso;12/05/2017;mG;5.65;22.0;90.0;14.95;84.125;25.71;20.5;0.185;0.0;0.0;124.785;145.5;85.5;;0.0;1.0;0.0;1.1;1.04;1.01;1.09;1.1;1.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2151;2151;3.15;0.0334;0.4327;Inverno;2;12;15;6;CV7870;Descanso;13/05/2017;mG;5.65;22.0;90.0;14.95;84.125;25.71;20.5;0.185;0.0;0.0;124.785;145.5;85.5;;0.0;1.0;0.0;1.02;1.04;1.01;1.1;1.1;1.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2152;2152;6.82;0.015;0.1254;Inverno;1;12;15;6;CV7870;Descanso;13/05/2017;mG;5.45;23.0;68.0;15.675;82.83;28.085;20.5;0.12;0.0;0.0;126.59;147.0;85.5;;0.0;0.0;0.0;1.03;1.04;1.01;1.1;1.1;1.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2153;2153;6.06;0.0046;0.0372;Inverno;1;12;15;6;CV7870;Descanso;13/05/2017;mG;3.95;20.0;7.0;2.61;25.745;16.135;93.0;24.155;0.0;0.0;44.49;137.5;35.0;;1.01;0.0;0.0;1.02;0.0;1.0;1.1;1.1;1.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2154;2154;7.16;0.0657;0.0094;Inverno;1;12;15;6;RB867515;Descanso;18/10/2017;mB;5.9;17.0;43.5;3.31;80.885;36.4;15.0;0.05;0.0;0.0;120.595;135.5;88.5;5.88;0.0;1.11;1.01;1.0;0.99;1.03;1.0;0.0;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2155;2155;45.3;0.0012;0.013999999999999999;Inverno;2;12;15;6;RB867515;Descanso;16/10/2017;mD;5.9;18.0;43.0;3.22;79.48;41.065;15.5;0.04;0.0;0.0;123.765;139.5;88.5;5.36;0.0;1.13;1.1;1.0;1.03;1.01;1.0;1.0;1.0;1.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2156;2156;35.82;0.0021;0.0146;Inverno;2;12;15;6;RB867515;Descanso;17/10/2017;mD;5.75;18.0;43.0;4.755;71.75;36.485;18.0;0.07;0.0;0.0;112.99;131.0;86.0;6.18;0.0;0.0;1.09;1.02;1.0;1.03;1.0;1.01;0.0;1.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2157;2157;19.07;0.0129;0.0064;Inverno;2;12;15;5;CV6654;Descanso;05/04/2017;mB;5.0;19.0;21.5;3.65;59.335;17.555;29.0;0.45;0.0;0.0;80.54;110.0;72.5;;0.0;0.0;0.0;0.0;0.0;1.01;0.0;1.07;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2158;2158;10.7;0.0012;0.001;Inverno;1;12;15;5;CV7870;Descanso;15/04/2017;mG;5.15;12.0;12.5;6.325;60.0;64.89;26.0;0.66;0.0;0.0;131.215;157.0;83.5;;0.0;0.0;0.94;0.0;0.99;1.02;1.0;1.07;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2159;2159;8.47;0.0018;0.0;Inverno;1;12;15;5;CV7870;Descanso;20/04/2017;mG;4.6;15.5;9.5;3.015;39.475;22.365;38.0;5.165;0.0;0.0;64.855;103.0;61.5;;0.0;0.0;0.97;0.0;0.99;1.01;1.0;1.07;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2160;2160;11.91;0.0007;0.001;Inverno;1;12;15;3;CV7870;Descanso;20/04/2017;mG;5.55;9.5;18.0;8.29;73.49;51.195;22.5;0.115;0.0;0.0;132.975;155.5;85.0;;0.0;0.0;0.98;0.0;0.99;1.01;1.0;1.07;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2161;2161;7.61;0.002;0.0;Inverno;1;12;15;3;CV7870;Descanso;18/04/2017;mG;4.55;8.0;12.0;1.99;37.405;18.33;24.5;5.355;0.0;0.0;57.725;82.0;64.5;;0.0;0.0;0.97;0.0;0.99;1.01;1.0;1.07;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2162;2162;16.28;0.0121;0.0018;Inverno;1;12;15;5;CV7870;Descanso;02/05/2017;mF;4.85;7.0;27.0;1.405;18.125;11.605;27.0;6.565;0.0;0.0;31.135;58.0;52.5;;0.0;0.0;1.0;0.0;0.98;1.01;0.0;0.0;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2163;2163;2.82;0.0012;0.0;Inverno;1;12;15;3;CV7870;Descanso;17/04/2017;mG;4.75;12.0;30.5;3.92;56.61;56.1;29.0;2.245;0.0;0.0;116.63;145.5;79.5;;0.0;1.0;1.0;0.0;0.99;1.01;1.0;1.07;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2164;2164;6.91;0.0014;0.0;Inverno;1;12;15;5;CV7870;Descanso;15/04/2017;mG;4.7;12.5;21.0;6.09;59.78;75.525;36.5;5.685;0.0;0.0;141.395;178.0;79.0;;0.0;1.0;1.0;0.0;0.99;1.01;1.0;1.07;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2165;2165;7.97;0.0114;0.0;Inverno;1;12;15;5;CV7870;Descanso;17/04/2017;mC;5.15;5.5;16.0;0.75;7.965;5.68;12.5;0.225;0.0;0.0;14.395;27.0;50.5;;0.0;1.0;1.0;0.0;0.99;1.01;1.0;1.07;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2166;2166;22.32;0.0293;0.0053;Inverno;1;12;15;5;RB867515;Descanso;13/04/2017;mC;5.25;7.5;49.0;2.98;18.65;10.805;16.0;0.7;0.0;0.0;32.435;48.5;65.0;;0.0;1.01;1.0;0.0;1.02;1.01;0.0;1.0;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2167;2167;17.47;0.0227;0.0;Inverno;1;12;15;3;CV7870;Descanso;24/04/2017;mC;5.65;16.0;10.5;3.425;43.45;25.405;22.5;0.29;0.0;0.0;72.28;94.5;76.5;;0.0;1.01;1.0;0.0;1.02;1.01;0.0;1.0;1.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2168;2168;5.35;0.0894;0.012;Inverno;1;12;15;3;CV7870;2o. Corte;03/05/2017;mB;6.05;10.5;25.25;0.935;13.65;8.4;9.8;0.0;3.0;0.0;0.0;0.0;0.0;;0.0;1.01;1.0;0.0;1.02;1.01;0.0;1.01;1.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2169;2169;5.96;0.0177;0.0;Inverno;1;12;15;3;CV7870;Descanso;03/05/2017;mB;6.05;10.5;25.25;0.935;13.65;8.4;9.8;0.0;3.0;0.0;0.0;0.0;0.0;;0.0;1.01;1.0;0.0;1.02;1.01;1.42;0.0;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2170;2170;13.23;0.0148;0.0;Inverno;1;12;15;3;CV7870;Descanso;03/05/2017;mB;5.45;7.5;32.0;2.955;17.58;10.21;11.0;0.145;0.0;0.0;30.745;42.0;72.5;;0.0;1.01;1.0;0.0;1.02;1.01;0.0;0.99;1.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2171;2171;5.6;0.1357;0.001;Inverno;1;12;15;6;RB966928;Descanso;04/04/2017;mD;5.1;10.0;15.95;1.495;27.8;21.0;27.985;0.0;0.0;0.0;0.0;0.0;0.0;5.79;0.0;0.0;0.0;1.0;1.01;1.01;1.0;1.01;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2172;2172;37.42;0.1226;0.0001;Inverno;1;12;15;5;RB966928;Descanso;21/06/2017;mG;3.75;6.0;3.5;3.5;4.21;7.55;181.5;46.055;0.0;0.0;15.26;196.5;8.0;;0.0;0.0;0.0;1.0;0.0;1.01;1.03;0.98;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2173;2173;7.03;0.0029;0.0;Inverno;2;12;15;6;RB966928;Descanso;12/04/2017;mB;4.95;6.0;25.25;0.745;10.15;5.5;26.995;0.9;0.0;0.0;0.0;0.0;0.0;6.59;0.0;0.0;0.59;1.03;1.03;0.99;1.01;1.0;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2174;2174;19.11;0.0175;0.0;Inverno;2;12;15;6;RB966928;Descanso;14/04/2017;mB;4.6;10.0;5.6;1.355;10.3;3.9;31.335;3.5;22.0;0.0;0.0;0.0;0.0;6.88;1.0;0.0;0.59;1.05;1.03;1.01;0.0;1.0;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2175;2175;7.26;0.0096;0.0;Inverno;2;12;15;6;RB966928;Descanso;24/10/2017;mB;4.6;10.0;5.6;1.355;10.3;3.9;31.335;3.5;22.0;0.0;0.0;0.0;0.0;6.6;1.0;1.46;0.77;1.03;1.03;1.01;1.0;1.03;0.0;1.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2176;2176;3.72;0.0736;0.0;Inverno;2;12;15;6;RB966928;Descanso;14/04/2017;mB;4.6;10.0;5.6;1.355;10.3;3.9;31.335;3.5;22.0;0.0;0.0;0.0;0.0;5.94;1.0;0.0;0.59;0.0;1.03;1.01;0.0;0.0;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2177;2177;5.43;0.0147;0.0;Inverno;2;12;15;6;RB966928;Descanso;13/04/2017;mG;4.6;10.0;5.6;1.355;10.3;3.9;31.335;3.5;22.0;0.0;0.0;0.0;0.0;6.36;1.0;0.0;0.59;1.05;1.03;1.01;0.0;1.0;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2178;2178;14.78;0.0012;0.0009;Inverno;2;12;15;6;RB966928;Descanso;11/04/2017;mC;4.95;6.0;25.25;0.745;10.15;5.5;26.995;0.9;0.0;0.0;0.0;0.0;0.0;6.64;1.01;0.0;0.59;1.03;1.03;0.99;1.01;1.0;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2179;2179;12.72;0.0074;0.0001;Inverno;2;5;13;6;CTC9001;Descanso;12/04/2017;mB;4.7;7.0;25.45;0.665;9.55;5.0;27.84;0.9;0.0;0.0;0.0;0.0;0.0;6.46;1.01;0.0;0.59;1.05;1.03;1.0;0.99;0.92;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2180;2180;13.73;0.0028;0.001;Inverno;2;12;15;6;RB966928;Descanso;11/04/2017;mE;4.7;7.0;25.45;0.665;9.55;5.0;27.84;0.9;0.0;0.0;0.0;0.0;0.0;6.76;1.07;0.0;0.59;1.03;1.03;1.01;1.01;1.0;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2181;2181;5.86;0.0161;0.0016;Inverno;2;12;15;6;RB966928;Descanso;12/04/2017;mC;5.6;8.0;18.9;3.915;21.95;11.5;16.56;0.0;0.0;0.0;0.0;0.0;0.0;6.27;1.07;0.0;0.59;1.05;1.03;1.01;0.99;0.92;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2182;2182;19.54;0.0071;0.0;Inverno;2;12;15;6;RB966928;Descanso;12/04/2017;mC;5.6;8.0;18.9;3.915;21.95;11.5;16.56;0.0;0.0;0.0;0.0;0.0;0.0;6.5;1.0;0.0;0.59;0.0;1.03;1.02;0.0;0.0;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2183;2183;11.52;0.016;0.0;Inverno;2;12;15;6;RB966928;Descanso;24/10/2017;mC;4.45;14.0;4.5;0.68;13.525;7.03;25.5;2.33;0.0;0.0;21.235;47.0;45.0;6.58;1.0;1.46;0.69;1.05;1.03;1.01;1.05;1.03;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2184;2184;12.61;0.0106;0.0;Inverno;1;12;15;6;RB966928;Descanso;15/04/2017;mC;5.1;18.0;6.0;0.53;21.195;12.79;22.5;0.315;0.0;0.0;34.515;57.0;59.0;6.95;1.01;0.0;1.0;1.05;1.0;0.99;0.9;0.0;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2185;2185;14.68;0.013000000000000001;0.0;Inverno;1;12;15;6;RB966928;Descanso;17/04/2017;mC;5.15;17.5;17.5;0.48;25.98;10.985;18.0;0.275;0.0;0.0;37.445;55.5;66.0;7.08;0.0;0.0;1.0;1.02;1.0;0.99;1.02;0.0;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2186;2186;17.63;0.006999999999999999;0.0;Inverno;2;12;15;6;RB966928;Descanso;15/04/2017;mC;5.7;17.0;17.5;0.64;42.07;17.45;14.5;0.085;0.0;0.0;60.16;75.0;79.0;6.97;0.0;0.0;1.0;1.02;1.0;1.0;1.02;0.0;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2187;2187;21.08;0.0411;0.0089;Inverno;2;12;15;6;RB855156;Descanso;30/06/2017;mB;5.4;10.0;32.0;0.95;25.305;6.995;11.0;0.25;0.0;0.0;33.25;44.5;74.5;6.19;0.0;0.0;0.74;0.94;0.0;1.01;0.94;1.0;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2188;2188;12.66;0.0738;0.0023;Inverno;2;12;15;6;RB855156;Descanso;30/06/2017;mB;5.2;9.5;20.0;0.74;25.9;8.37;14.0;0.23;0.0;0.0;35.01;49.0;71.0;6.14;0.0;0.0;0.74;0.94;0.0;1.01;0.94;1.0;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2189;2189;0.9;0.033;0.0265;Inverno;1;12;15;6;RB855156;Descanso;29/06/2017;mG;5.95;7.0;9.0;0.465;38.485;17.925;12.0;0.28;0.0;0.0;56.875;68.5;82.5;5.93;0.0;0.0;0.0;1.07;0.0;1.01;1.09;1.02;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
2190;2190;30.36;0.0269;0.0098;Inverno;2;12;15;6;RB855156;Descanso;29/06/2017;mD;4.65;6.0;4.0;0.61;15.895;7.345;18.0;1.955;0.0;0.0;23.85;42.0;55.0;6.39;1.0;0.0;0.0;1.07;0.0;1.0;1.09;1.02;0.0;0.0;25.18;30.34;20.02;80.74;99.11;62.38;0.49;17.43;220.6;121.1;-1;-1;-1
