"Perc_Falha";"Perc_Infest_Inv";"Ciclo";"CD_CLAS_DECL";"QT_IDMIN_PLA";"QT_IDMAX_PLA";"CD_SIST_PLAN";"Variedade";"Estagio";"Ambiente";"Ph";"Mo";"P";"K";"Ca";"Mg";"H_al";"Al";"S";"Sb";"Ctc";"V";"CORR_T";"FERT_KG";"FERT_L";"FUNG_L";"HERB_L";"INSET_KG";"INSET_L";"RESI_M3";"RESI_T";"Temp_Med";"Temp_max";"Temp_min";"UR_med";"UR_max";"Ur_min";"Vel_vento_ms";"Rad_Solar_MJm2";"Chuva";"EPT_mm"
0.1525;0;"Inverno";1;12;15;6;"RB867515";"Descanso";2;5.35;13;7.5;1.945;20.095;11.99;12.5;0.235;0;34.025;46.75;70.25;0;0.95;0;1.05;0.97;0.99;1.02;0;1;25.015;30.405;19.62;79.675;99.225;60.125;2.27;16.82;150.35;120.65
0.1452;0;"Inverno";1;12;15;6;"RB867515";"Descanso";2;5.85;15.5;6.75;2.29;27.22;17.2;12.25;0.105;0;46.71;59.25;78;0;0.95;0;1.05;1;0.99;1.02;0;1;25.015;30.405;19.62;79.675;99.225;60.125;2.27;16.82;150.35;120.65
0.127;0;"Inverno";1;12;15;6;"RB867515";"Descanso";2;5.35;13;7.5;1.945;20.095;11.99;12.5;0.235;0;34.025;46.75;70.25;0;0.95;0;1.05;1;0.99;1.02;0;1;25.015;30.405;19.62;79.675;99.225;60.125;2.27;16.82;150.35;120.65
0.0727;0;"Inverno";1;12;15;6;"CV6654";"Descanso";2;5.325;13.25;7.5;2.105;20.03;11.77;12.75;0.265;0;33.905;47;69.75;0;0.95;0;1.05;1;0.99;1.02;0;1;22.435;27.515;17.355;81.18;99.2;63.16;2.59;13.135;156.2;89.8
0.1449;0;"Inverno";1;12;15;6;"CV6654";"Descanso";2;6;14.5;7;2.71;27.415;17.625;11.5;0.12;0;47.75;59.5;79.5;0;0.95;0;1.05;1;0.99;1.02;0;1;22.435;27.515;17.355;81.18;99.2;63.16;2.59;13.135;156.2;89.8
0.1982;0;"Inverno";1;12;15;6;"RB867515";"Descanso";5;4.95;10;8.5;2.34;13.04;6.765;12.5;0.435;0;22.145;35;63;0;0.95;0;1.05;1;0.99;1.02;0;1;25.015;30.405;19.62;79.675;99.225;60.125;2.27;16.82;150.35;120.65
0.1444;0;"Inverno";1;12;15;6;"RB867515";"Descanso";5;5.7;16.5;6.5;1.87;27.015;16.775;13;0.085;0;45.66;59;76.5;0;0.95;0;1.05;1;0.99;1.02;0;1;25.015;30.405;19.62;79.675;99.225;60.125;2.27;16.82;150.35;120.65
0.2053;0;"Inverno";1;12;15;6;"RB867515";"Descanso";5;6;14.5;7;2.71;27.415;17.625;11.5;0.12;0;47.75;59.5;79.5;0;0.95;0;1.05;1;0.99;1.02;0;1;25.015;30.405;19.62;79.675;99.225;60.125;2.27;16.82;150.35;120.65
0.2302;0;"Inverno";1;12;15;6;"RB867515";"Descanso";4;6;14.5;7;2.71;27.415;17.625;11.5;0.12;0;47.75;59.5;79.5;0;0.95;0;1.05;1;0.99;1.02;0;1;25.015;30.405;19.62;79.675;99.225;60.125;2.27;16.82;150.35;120.65
0.2664;0;"Inverno";1;12;15;6;"RB867515";"Descanso";2;6;14.5;7;2.71;27.415;17.625;11.5;0.12;0;47.75;59.5;79.5;0;0.95;0;1.05;1;0.99;1.02;0;1;22.435;27.515;17.355;81.18;99.2;63.16;2.59;13.135;156.2;89.8
0.0959;0;"Inverno";1;12;15;6;"RB867515";"Descanso";7;6;14.5;7;2.71;27.415;17.625;11.5;0.12;0;47.75;59.5;79.5;0;0.95;0;1.05;1;0.99;1.02;0;1;25.015;30.405;19.62;79.675;99.225;60.125;2.27;16.82;150.35;120.65
0.0914;0;"Inverno";1;12;15;6;"RB867515";"Descanso";2;6;14.5;7;2.71;27.415;17.625;11.5;0.12;0;47.75;59.5;79.5;0;0.95;0;1.05;1;0.99;1.02;0;1;25.015;30.405;19.62;79.675;99.225;60.125;2.27;16.82;150.35;120.65
0.3069;1e-04;"Inverno";1;12;15;6;"RB92579";"Descanso";6;4.95;10;8.5;2.34;13.04;6.765;12.5;0.435;0;22.145;35;63;0;0.95;0.97;1;1.01;0.97;1;0;0;19.715;25.95;13.48;72.46;96.15;48.78;3.02;14.13;32.3;104.75
0.3746;0;"Inverno";1;12;15;6;"RB92579";"Descanso";6;5;10;8;1.915;12.605;7.015;12;0.39;0;21.535;33.5;63;0;0.95;0;1;1.01;0.97;1;0;1;20.515;25.645;15.385;80.83;99.355;62.31;2.13;11.855;102.25;74.45
0.2295;0.0134;"Inverno";1;12;15;6;"RB92579";"Descanso";6;5;10;8;1.915;12.605;7.015;12;0.39;0;21.535;33.5;63;0;0.95;1.02;1.01;1.02;1.03;1.01;0;0;20.515;25.645;15.385;80.83;99.355;62.31;2.13;11.855;102.25;74.45
0.1773;0.0258;"Inverno";1;12;15;6;"RB92579";"Descanso";6;5;10;8;1.915;12.605;7.015;12;0.39;0;21.535;33.5;63;0;0.95;1.02;1.01;1.02;1.03;1;0;0;19.715;25.95;13.48;72.46;96.15;48.78;3.02;14.13;32.3;104.75
0.1569;0;"Inverno";1;12;15;6;"RB92579";"Descanso";6;4.95;10;8.5;2.34;13.04;6.765;12.5;0.435;0;22.145;35;63;0;0.95;1.01;1.01;1.02;1.03;1;0;0;19.715;25.95;13.48;72.46;96.15;48.78;3.02;14.13;32.3;104.75
0.0472;0.2246;"Inverno";1;12;15;6;"RB92579";"Descanso";7;5.4;16.5;6;1.485;24.17;7.81;17.5;0.915;0;33.465;50.5;66;0;0;0;0.9;1.06;0.9;0.9;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.2389;0.1765;"Inverno";1;12;15;6;"RB92579";"Descanso";1;5.35;15;15.5;0.42;16.39;8.035;19.5;1.12;0;24.845;44.5;55;0;0;0;0.9;1.01;0.91;0.9;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.4306;0.0544;"Inverno";1;12;15;6;"RB855156";"Descanso";7;4.85;14.5;40.5;0.395;13.655;7.705;25;1.88;0;21.755;47;45.5;0;0;1;0.9;1.02;0.9;0.92;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.4057;0.0073;"Inverno";1;12;15;6;"RB855156";"Descanso";7;5.3;15;12.5;1.405;23.835;7.47;20.5;0.68;0;32.71;53.5;60.5;0;0;0.93;0.92;1.02;0.92;0.91;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.2897;0.0362;"Inverno";1;12;15;6;"RB855156";"Descanso";7;4.85;14.5;40.5;0.395;13.655;7.705;25;1.88;0;21.755;47;45.5;0;0;0.91;0.9;1.02;0.9;0.9;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.491;0.0163;"Inverno";1;12;15;6;"RB855156";"Descanso";7;5.35;15;12;1.66;24.98;7.61;19;0.615;0;34.25;53.5;63.5;0;0;0.91;0.9;1.02;0.9;0.9;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.2745;0.0375;"Inverno";1;12;15;6;"RB855156";"Descanso";7;5.4;17;10.5;1.595;24.75;7.82;18;0.685;0;34.165;52.5;64.5;0;0;0.91;0.9;1.02;0.9;0.9;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.3091;0.0029;"Inverno";1;12;15;6;"RB855156";"Descanso";7;5.4;16.5;6;1.485;24.17;7.81;17.5;0.915;0;33.465;50.5;66;0;0;0.91;0.9;1.02;0.9;0.9;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.1913;0.0232;"Inverno";1;12;15;6;"RB855156";"Descanso";7;5.5;8;3.5;0.52;17.005;6.23;14;0.16;0;23.755;37.5;63.5;0;0;0.99;0.91;1.02;0.91;1;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.2704;0;"Inverno";1;12;15;6;"RB855156";"Descanso";7;5.65;8.5;4.5;0.54;17.35;6.26;11;0.115;0;24.15;35;68.5;0;0;0.99;0.91;1.02;0.91;1;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.1348;0.0415;"Inverno";1;12;15;6;"RB855156";"Descanso";7;5.7;9;4;0.51;16.455;6.02;10.5;0.17;0;22.985;33.5;68;0;0;1;0.92;1.02;0.92;1;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.1989;0.0274;"Inverno";1;12;15;6;"RB855156";"Descanso";7;5.7;9.5;3.5;0.505;16.12;5.66;10;0.13;0;22.285;32;69;0;0;1;0.92;1.02;0.92;1;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.3322;0.0247;"Inverno";1;12;15;6;"RB855156";"Descanso";7;5.75;9.5;4;0.575;17.395;6.205;9.5;0.085;0;24.175;33.5;71.5;0;0;1;0.92;1.02;0.92;1;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0192;0.0109;"Inverno";1;12;15;6;"RB855156";"Descanso";5;5.75;9.5;4;0.575;17.395;6.205;9.5;0.085;0;24.175;33.5;71.5;0;0;0;0;1.05;0;0;0;0;19.715;25.95;13.48;72.46;96.15;48.78;3.02;14.13;32.3;104.75
0.0145;0.0146;"Inverno";1;12;15;6;"RB855156";"Descanso";5;4.9;19.5;4;0.345;16.76;11.115;21;0.46;0;28.22;49;57;0;0;0;0;1.06;0;0;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0137;0.0041;"Inverno";1;12;15;5;"RB855156";"Descanso";5;4.4;15.5;5.5;0.74;9.78;5.82;27.5;0.78;0;16.34;44;36.5;0;0;1.05;1.04;1.04;1.04;1.04;0;0;20.515;25.645;15.385;80.83;99.355;62.31;2.13;11.855;102.25;74.45
0.0344;0.0104;"Inverno";1;12;15;5;"RB855156";"Descanso";5;4.4;15.5;5.5;0.74;9.78;5.82;27.5;0.78;0;16.34;44;36.5;0;0;1.08;1;1.06;1;0.96;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0169;0.0307;"Inverno";1;12;15;5;"RB855156";"Descanso";5;4.4;15.5;5.5;0.74;9.78;5.82;27.5;0.78;0;16.34;44;36.5;0;0;1.07;1.05;1.06;1.05;1.01;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0018;4e-04;"Inverno";1;12;15;5;"RB855156";"Descanso";5;4.4;15.5;5.5;0.74;9.78;5.82;27.5;0.78;0;16.34;44;36.5;0;0;1.07;1.08;1.07;1.08;1.09;0;0;20.515;25.645;15.385;80.83;99.355;62.31;2.13;11.855;102.25;74.45
0.0125;0;"Inverno";1;5;13;5;"CTC9001";"Descanso";1;4.4;15.5;5.5;0.74;9.78;5.82;27.5;0.78;0;16.34;44;36.5;0;0;0;0;1.05;0;0;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0274;0;"Inverno";1;12;15;5;"RB966928";"Descanso";1;4.9;19.5;4;0.345;16.76;11.115;21;0.46;0;28.22;49;57;0;0;0;0;1.05;0;0;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0464;0.0119;"Inverno";1;12;15;5;"RB855156";"Descanso";5;4.9;19.5;4;0.345;16.76;11.115;21;0.46;0;28.22;49;57;0;0;1.09;1.07;1.04;1.07;1.06;0;0;19.715;25.95;13.48;72.46;96.15;48.78;3.02;14.13;32.3;104.75
0.042;0.0053;"Inverno";1;12;15;5;"RB855156";"Descanso";5;4.45;19;5.5;0.475;14.345;6.945;32.5;0.265;0;21.765;54.5;39;0;0;1.09;1.08;1.05;1.08;1.07;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0482;0;"Inverno";1;12;15;6;"RB855156";"Descanso";2;4.35;19.5;4.5;0.25;12.215;6.505;37;0.915;0;18.97;56;33.5;0;0;0;0.91;0.99;0.91;1.01;0;1;19.715;25.95;13.48;72.46;96.15;48.78;3.02;14.13;32.3;104.75
0.0508;0;"Inverno";1;12;15;6;"RB855156";"Descanso";2;4.65;14.5;4;0.36;11.085;6.79;22.5;0.695;0;18.235;41;44;0;0;0;0.91;1;0.91;1.01;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0577;0;"Inverno";1;12;15;6;"RB855156";"Descanso";2;5.05;12.5;8.5;0.435;12.145;6.975;16.5;0.71;0;19.555;36;53;0;0;0;0.91;1;0.91;1.01;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0157;0;"Inverno";1;12;15;6;"RB855156";"Descanso";2;5.95;16;32;1.41;30.84;11.175;15.5;0.175;0;43.425;59;72.5;0;0;0;0.91;1;0.91;1.01;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.009;0;"Inverno";1;12;15;6;"RB855156";"Descanso";2;5.95;16;32;1.41;30.84;11.175;15.5;0.175;0;43.425;59;72.5;0;0;0;0.91;1;0.91;1.01;0;1;19.715;25.95;13.48;72.46;96.15;48.78;3.02;14.13;32.3;104.75
0.0235;0;"Inverno";1;12;15;6;"RB92579";"Descanso";4;5.65;17;34;1.59;28.26;11.19;17.5;0.3;0;41.04;58.5;65;0;0;0;0.99;1.04;1;1.08;0;1;20.515;25.645;15.385;80.83;99.355;62.31;2.13;11.855;102.25;74.45
0.0162;0;"Inverno";1;12;15;6;"RB92579";"Descanso";4;5.65;17;34;1.59;28.26;11.19;17.5;0.3;0;41.04;58.5;65;0;0;0;0.98;1.03;1;1;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.04;0;"Inverno";1;12;15;6;"RB92579";"Descanso";4;6.05;18.5;52.5;2.13;38.265;12.34;16;0.245;0;52.735;69;75.5;0;0;0;0.96;1.07;1;0.97;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.4203;0.0382;"Inverno";1;12;15;5;"RB966928";"Descanso";3;6.05;18.5;52.5;2.13;38.265;12.34;16;0.245;0;52.735;69;75.5;0;0;0.9;0.98;1;0.98;0;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.2078;0.144;"Inverno";1;12;15;5;"RB966928";"Descanso";4;4.75;12;7;1.52;13.73;6.11;22;1.515;0;21.36;43.5;48;0;0;0.9;0.98;0.86;0.98;0;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0449;0.0443;"Inverno";1;12;15;5;"CV0618";"Descanso";5;4.45;10.5;6.5;1.58;10.205;3.61;19.5;1.52;0;15.395;35;43.5;0;0;21.37;1.1;1.03;1.1;0.95;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0315;0.0258;"Inverno";1;12;15;5;"RB867515";"Descanso";5;4.45;10.5;6.5;1.58;10.205;3.61;19.5;1.52;0;15.395;35;43.5;1.03;0;21.37;1.1;1.03;1.1;0.95;0;0;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0132;0;"Inverno";1;12;15;5;"RB855156";"Descanso";6;4.45;10.5;6.5;1.58;10.205;3.61;19.5;1.52;0;15.395;35;43.5;0;0;0.7;1.12;1.02;0.98;0;0;1;22.435;27.515;17.355;81.18;99.2;63.16;2.59;13.135;156.2;89.8
0.0237;0;"Inverno";1;12;15;5;"RB855156";"Descanso";6;4.45;10.5;6.5;1.58;10.205;3.61;19.5;1.52;0;15.395;35;43.5;0;0;0.7;1.12;1.01;0.98;0;0;1;22.435;27.515;17.355;81.18;99.2;63.16;2.59;13.135;156.2;89.8
0.0164;0.0088;"Inverno";1;12;15;5;"RB855156";"Descanso";6;4.45;10.5;6.5;1.58;10.205;3.61;19.5;1.52;0;15.395;35;43.5;0;0;0.7;1.12;1.02;0.98;0;0;0;22.435;27.515;17.355;81.18;99.2;63.16;2.59;13.135;156.2;89.8
0.1198;0.0166;"Inverno";1;5;13;6;"CTC9002";"Descanso";4;4.45;10.5;6.5;1.58;10.205;3.61;19.5;1.52;0;15.395;35;43.5;0;0;0;1;0.96;1;1;0;0;25.015;30.405;19.62;79.675;99.225;60.125;2.27;16.82;150.35;120.65
0.0112;0.009;"Inverno";1;12;15;6;"RB867515";"Descanso";3;4.45;10.5;6.5;1.58;10.205;3.61;19.5;1.52;0;15.395;35;43.5;0;0;0;1.01;0.96;1.02;1.02;1;1;25.015;30.405;19.62;79.675;99.225;60.125;2.27;16.82;150.35;120.65
0.0208;0;"Inverno";1;12;15;6;"RB966928";"Descanso";5;5.75;15;33.5;1.355;25.875;11.995;17.5;0.51;0;39.225;56.5;69;0;1;0;0.97;1.02;0.96;0.99;0;0;22.435;27.515;17.355;81.18;99.2;63.16;2.59;13.135;156.2;89.8
0.0066;0.0035;"Inverno";1;12;15;6;"RB966928";"Descanso";5;4.7;20;13;1.44;10.705;4.39;38.5;5.735;0;16.535;55;30;0;1;0;0.96;1.03;0.96;1.04;1;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0053;0;"Inverno";1;12;15;6;"RB966928";"Descanso";5;6.1;13;12;0.675;24.58;13.41;15.5;0.45;0;38.665;54;71;0;1;0;0.97;1.02;0.96;1;1;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0034;0.0013;"Inverno";1;12;15;6;"RB966928";"Descanso";5;5.75;15;33.5;1.355;25.875;11.995;17.5;0.51;0;39.225;56.5;69;0;1;0;0.94;1.02;1;0.76;1;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0033;6e-04;"Inverno";1;12;15;6;"RB966928";"Descanso";5;6.1;13;12;0.675;24.58;13.41;15.5;0.45;0;38.665;54;71;0;1;0;0.94;1.02;1;0.74;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0263;0;"Inverno";1;12;15;6;"RB966928";"Descanso";5;5.75;15;33.5;1.355;25.875;11.995;17.5;0.51;0;39.225;56.5;69;0;1;0;0.97;1.02;0.96;0.99;0;0;22.435;27.515;17.355;81.18;99.2;63.16;2.59;13.135;156.2;89.8
0.0132;0.0168;"Inverno";1;12;15;6;"RB966928";"Descanso";5;4.7;20;13;1.44;10.705;4.39;38.5;5.735;0;16.535;55;30;0;1;0;0.95;1.02;0.72;1.1;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0091;0.0139;"Inverno";1;12;15;6;"RB966928";"Descanso";5;4.7;20;13;1.44;10.705;4.39;38.5;5.735;0;16.535;55;30;0;1;1;0.99;1.02;1;1.11;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0434;0.0064;"Inverno";1;12;15;6;"RB966928";"Descanso";5;4.7;20;13;1.44;10.705;4.39;38.5;5.735;0;16.535;55;30;0;0;0;0.91;1.03;0.46;0.92;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0095;0.0016;"Inverno";1;12;15;6;"RB966928";"Descanso";5;5.6;21;40.5;1.915;29.205;17.88;16.5;0.175;0;49;65.5;74;0;1;0;1;1.02;1;1;0;1;20.515;25.645;15.385;80.83;99.355;62.31;2.13;11.855;102.25;74.45
0.0162;0.0316;"Inverno";1;12;15;6;"RB966928";"Descanso";5;5.15;16;29.5;0.54;16.825;11.45;28;3.84;0;28.815;57;44.5;1;0;1;1;1.02;1;1.02;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0041;4e-04;"Inverno";1;12;15;6;"RB966928";"Descanso";5;5.3;20;29.5;1.385;21.08;8.225;19.5;0.35;0;30.69;54;56;0;1;0;0.96;1.02;0.96;1.01;1;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0121;0.0059;"Inverno";1;12;15;6;"RB966928";"Descanso";5;4.6;18.5;7;1.3;10.475;5.945;18;1.395;0;17.72;35.5;48;0;1;0;0.97;1.02;0.96;1.03;1;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0045;0.0013;"Inverno";1;12;15;6;"RB966928";"Descanso";5;4.95;19.5;16.5;1.48;17.375;7.06;19.5;0.4;0;25.915;45.5;56.5;0;1.04;0.95;0.95;1.01;0.95;0.93;0;1;22.435;27.515;17.355;81.18;99.2;63.16;2.59;13.135;156.2;89.8
0.0026;1e-04;"Inverno";1;12;15;6;"RB966928";"Descanso";4;5.9;20;5.5;0.675;30.39;13.29;15.5;0.23;0;44.355;60;72.5;0;1.04;0;0.97;1.01;0.95;0.92;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0068;0.0072;"Inverno";1;12;15;6;"RB966928";"Descanso";4;5.3;21.5;30;1.385;21.08;8.225;23.5;0.35;0;30.69;54;56;0;1.04;0;0.97;1.01;0.94;0.92;0;1;22.435;27.515;17.355;81.18;99.2;63.16;2.59;13.135;156.2;89.8
9e-04;0;"Inverno";1;12;15;6;"RB966928";"Descanso";5;5.3;21.5;30;1.385;21.08;8.225;23.5;0.35;0;30.69;54;56;0;1.04;0;0.97;1.02;0.94;0.92;0;1;22.435;27.515;17.355;81.18;99.2;63.16;2.59;13.135;156.2;89.8
0.0019;0;"Inverno";1;12;15;6;"RB855046";"Descanso";5;5.65;20.5;36.5;1.145;27.24;9.525;14;0.135;0;37.91;52;72.5;0;0;0;0.97;1.02;0.94;0.92;0;1;22.435;27.515;17.355;81.18;99.2;63.16;2.59;13.135;156.2;89.8
0.0014;8e-04;"Inverno";1;12;15;6;"RB966928";"Descanso";5;5.6;18;40;0.885;24.645;8.63;13.5;0.07;0;34.16;47.5;71;0;0;0;0.97;1.02;0.94;0.92;0;1;22.435;27.515;17.355;81.18;99.2;63.16;2.59;13.135;156.2;89.8
0.0044;0.0159;"Inverno";1;12;15;6;"RB966928";"Descanso";5;6.05;13.5;47.5;0.74;30.185;11.455;11;0.025;0;42.38;53.5;79;0;0;0;0.97;1.02;0.95;0.92;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.005;0.004;"Inverno";1;12;15;6;"RB966928";"Descanso";5;6.25;17.5;56;0.66;31.785;11.555;11;0.065;0;44;55;79.5;0;1.04;0;0.97;1.01;0.95;0.92;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0808;0;"Inverno";1;12;15;6;"CV0618";"Descanso";5;5.95;14;39;1.18;29.335;10.61;15;0.165;0;41.125;56;73;1.05;0.98;0;0.92;1.02;1;0.94;0;1;19.715;25.95;13.48;72.46;96.15;48.78;3.02;14.13;32.3;104.75
0.3113;0;"Inverno";1;12;15;6;"CV0618";"Descanso";5;6.1;12.5;26;0.89;26.14;10.13;15;0.11;0;37.16;52;71;1.05;0.98;0;0.92;1.03;1.02;0.92;0;1;19.715;25.95;13.48;72.46;96.15;48.78;3.02;14.13;32.3;104.75
0.2396;0;"Inverno";1;12;15;6;"CV0618";"Descanso";5;6.1;12.5;26;0.89;26.14;10.13;15;0.11;0;37.16;52;71;0;0.98;0;0.92;1.02;1.02;0.92;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0726;0;"Inverno";1;12;15;6;"CV0618";"Descanso";5;5.75;11.5;6;0.165;16.71;5.23;7;0.285;0;22.105;29.5;74.5;1;0.99;0;0.91;1.06;0.93;0.92;0;1;19.715;25.95;13.48;72.46;96.15;48.78;3.02;14.13;32.3;104.75
0.1543;0;"Inverno";1;12;15;6;"CV0618";"Descanso";5;4.65;10;4;0.415;5.87;2.69;18.5;2.545;0;8.975;27.5;32;1;0.99;0;0.91;1.08;0.92;0.91;0;1;19.715;25.95;13.48;72.46;96.15;48.78;3.02;14.13;32.3;104.75
0.2312;0.0046;"Inverno";1;12;15;6;"CV0618";"Descanso";5;4.65;10;4;0.415;5.87;2.69;18.5;2.545;0;8.975;27.5;32;0.97;0.99;0;0.91;1.04;0.91;0.91;0;1;19.715;25.95;13.48;72.46;96.15;48.78;3.02;14.13;32.3;104.75
0.0127;0.1034;"Inverno";1;12;15;6;"RB92579";"Descanso";5;4.65;10;4;0.415;5.87;2.69;18.5;2.545;0;8.975;27.5;32;0;0;0;0.92;1.01;0.93;0.91;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0262;0.0072;"Inverno";1;12;15;6;"RB92579";"Descanso";5;4.65;10;4;0.415;5.87;2.69;18.5;2.545;0;8.975;27.5;32;0.96;0;0;0.86;1;0.45;0.9;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.05;0.0426;"Inverno";1;12;15;6;"RB92579";"Descanso";5;5.5;6.5;6.5;0.23;9.91;3.625;10.5;0.395;0;13.765;24.5;54.5;0;0;0;0.92;1;0.92;0.91;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0287;0.009;"Inverno";1;12;15;6;"RB92579";"Descanso";5;5.2;9.5;13.5;0.475;9.225;4.26;18;0.26;0;13.96;32;43;0;0;0;0.92;1;0.92;0.91;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0897;0.4854;"Inverno";1;12;15;6;"RB92579";"Descanso";5;5.2;9.5;13.5;0.475;9.225;4.26;18;0.26;0;13.96;32;43;0;0;0;0.92;0.98;0.92;0.91;0;1;20.515;25.645;15.385;80.83;99.355;62.31;2.13;11.855;102.25;74.45
0.0097;0.0498;"Inverno";1;12;15;6;"RB92579";"Descanso";5;5.2;9.5;13.5;0.475;9.225;4.26;18;0.26;0;13.96;32;43;0;0;0;0.92;0.99;0.93;0.91;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.014;0.059;"Inverno";1;12;15;6;"RB92579";"Descanso";5;5.2;9.5;13.5;0.475;9.225;4.26;18;0.26;0;13.96;32;43;0;0;0;0.92;1;0.93;0.91;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.1468;0.0403;"Inverno";1;5;13;6;"CTC9001";"Descanso";5;5.2;9.5;13.5;0.475;9.225;4.26;18;0.26;0;13.96;32;43;0;1;0;0.91;0.98;0.92;0.93;0;1;19.25;25.205;13.3;75.165;97.73;52.61;2.365;12.75;12.95;84.25
0.0334;0;"Inverno";1;12;15;6;"RB92579";"Descanso";5;5.45;10.5;7.5;0.725;12.775;5.08;16;0.185;0;18.58;34.5;53;0;0;0;0.98;1;1.01;0;0;1;20.515;25.645;15.385;80.83;99.355;62.31;2.13;11.855;102.25;74.45
0.0288;0;"Inverno";1;12;15;6;"RB92579";"Descanso";5;5.2;9.75;12.25;0.475;9.225;4.26;18;0.26;0;13.96;32.75;43;0;0;0;0.98;1.01;1.01;0;0;1;20.515;25.645;15.385;80.83;99.355;62.31;2.13;11.855;102.25;74.45
0.0502;0;"Inverno";1;12;15;6;"RB92579";"Descanso";4;5.85;6.5;5.5;0.14;10.32;3.55;9.5;0.215;0;14.01;23.5;58.5;0;0;0;0.98;1;1.01;0;0;1;20.515;25.645;15.385;80.83;99.355;62.31;2.13;11.855;102.25;74.45
